Date,Open,High,Low,Close,Sentiment_Score
2021-10-09 00:00:00.000000000,53929.78125,55397.9453125,53735.14453125,54968.22265625,0.0
2021-10-10 00:00:00.000000000,54952.8203125,56401.3046875,54264.2578125,54771.578125,0.0
2021-10-11 00:00:00.000000000,54734.125,57793.0390625,54519.765625,57484.7890625,0.0
2021-10-12 00:00:00.000000000,57526.83203125,57627.87890625,54477.97265625,56041.05859375,0.0
2021-10-13 00:00:00.000000000,56038.2578125,57688.66015625,54370.97265625,57401.09765625,0.0
2021-10-14 00:00:00.000000000,57372.83203125,58478.734375,56957.07421875,57321.5234375,0.0
2021-10-15 00:00:00.000000000,57345.90234375,62757.12890625,56868.14453125,61593.94921875,0.0
2021-10-15 00:00:00.000000000,57345.90234375,62757.12890625,56868.14453125,61593.94921875,0.0
2021-10-15 00:00:00.000000000,57345.90234375,62757.12890625,56868.14453125,61593.94921875,0.0
2021-10-16 00:00:00.000000000,61609.52734375,62274.4765625,60206.12109375,60892.1796875,0.0
2021-10-17 00:00:00.000000000,60887.65234375,61645.5234375,59164.46875,61553.6171875,0.0
2021-10-18 00:00:00.000000000,61548.8046875,62614.66015625,60012.7578125,62026.078125,0.0
2021-10-19 00:00:00.000000000,62043.1640625,64434.53515625,61622.93359375,64261.9921875,0.0
2021-10-19 00:00:00.000000000,62043.1640625,64434.53515625,61622.93359375,64261.9921875,0.0
2021-10-20 00:00:00.000000000,64284.5859375,66930.390625,63610.67578125,65992.8359375,0.0
2021-10-20 00:00:00.000000000,64284.5859375,66930.390625,63610.67578125,65992.8359375,0.0
2021-10-21 00:00:00.000000000,66002.234375,66600.546875,62117.41015625,62210.171875,0.0
2021-10-22 00:00:00.000000000,62237.890625,63715.0234375,60122.796875,60692.265625,0.0
2021-10-23 00:00:00.000000000,60694.62890625,61743.87890625,59826.5234375,61393.6171875,0.0
2021-10-24 00:00:00.000000000,61368.34375,61505.8046875,59643.34375,60930.8359375,0.0
2021-10-25 00:00:00.000000000,60893.92578125,63729.32421875,60691.80078125,63039.82421875,0.0
2021-10-26 00:00:00.000000000,63032.76171875,63229.02734375,59991.16015625,60363.79296875,0.0
2021-10-27 00:00:00.000000000,60352.0,61435.18359375,58208.1875,58482.38671875,0.0
2021-10-28 00:00:00.000000000,58470.73046875,62128.6328125,58206.91796875,60622.13671875,0.0
2021-10-29 00:00:00.000000000,60624.87109375,62927.609375,60329.96484375,62227.96484375,0.0
2021-10-30 00:00:00.000000000,62239.36328125,62330.14453125,60918.38671875,61888.83203125,0.0
2021-10-31 00:00:00.000000000,61850.48828125,62406.171875,60074.328125,61318.95703125,0.0
2021-11-01 00:00:00.000000000,61320.44921875,62419.00390625,59695.18359375,61004.40625,0.0
2021-11-02 00:00:00.000000000,60963.25390625,64242.79296875,60673.0546875,63226.40234375,0.0258
2021-11-02 00:00:00.000000000,60963.25390625,64242.79296875,60673.0546875,63226.40234375,0.0
2021-11-03 00:00:00.000000000,63254.3359375,63516.9375,61184.23828125,62970.046875,0.0
2021-11-04 00:00:00.000000000,62941.8046875,63123.2890625,60799.6640625,61452.23046875,0.0
2021-11-05 00:00:00.000000000,61460.078125,62541.46875,60844.609375,61125.67578125,0.0
2021-11-06 00:00:00.000000000,61068.875,61590.68359375,60163.78125,61527.48046875,0.0
2021-11-07 00:00:00.000000000,61554.921875,63326.98828125,61432.48828125,63326.98828125,0.0
2021-11-08 00:00:00.000000000,63344.06640625,67673.7421875,63344.06640625,67566.828125,0.0
2021-11-09 00:00:00.000000000,67549.734375,68530.3359375,66382.0625,66971.828125,0.0
2021-11-09 00:00:00.000000000,67549.734375,68530.3359375,66382.0625,66971.828125,0.0
2021-11-10 00:00:00.000000000,66953.3359375,68789.625,63208.11328125,64995.23046875,0.0
2021-11-11 00:00:00.000000000,64978.890625,65579.015625,64180.48828125,64949.9609375,0.0
2021-11-12 00:00:00.000000000,64863.98046875,65460.81640625,62333.9140625,64155.94140625,0.0
2021-11-13 00:00:00.000000000,64158.12109375,64915.67578125,63303.734375,64469.52734375,0.0
2021-11-14 00:00:00.000000000,64455.37109375,65495.1796875,63647.80859375,65466.83984375,0.0
2021-11-15 00:00:00.000000000,65521.2890625,66281.5703125,63548.14453125,63557.87109375,0.0
2021-11-16 00:00:00.000000000,63721.1953125,63721.1953125,59016.3359375,60161.24609375,0.0
2021-11-17 00:00:00.000000000,60139.62109375,60823.609375,58515.41015625,60368.01171875,0.0
2021-11-18 00:00:00.000000000,60360.13671875,60948.5,56550.79296875,56942.13671875,0.0
2021-11-19 00:00:00.000000000,56896.12890625,58351.11328125,55705.1796875,58119.578125,0.0
2021-11-20 00:00:00.000000000,58115.08203125,59859.87890625,57469.7265625,59697.1953125,0.0
2021-11-21 00:00:00.000000000,59730.5078125,60004.42578125,58618.9296875,58730.4765625,0.0
2021-11-22 00:00:00.000000000,58706.84765625,59266.359375,55679.83984375,56289.2890625,0.0
2021-11-23 00:00:00.000000000,56304.5546875,57875.515625,55632.76171875,57569.07421875,0.0
2021-11-24 00:00:00.000000000,57565.8515625,57803.06640625,55964.22265625,56280.42578125,0.0
2021-11-25 00:00:00.000000000,57165.41796875,59367.96875,57146.68359375,57274.6796875,0.0
2021-11-26 00:00:00.000000000,58960.28515625,59183.48046875,53569.765625,53569.765625,0.0
2021-11-27 00:00:00.000000000,53736.4296875,55329.2578125,53668.35546875,54815.078125,0.0
2021-11-28 00:00:00.000000000,54813.0234375,57393.84375,53576.734375,57248.45703125,0.0
2021-11-29 00:00:00.000000000,57291.90625,58872.87890625,56792.52734375,57806.56640625,0.0
2021-11-30 00:00:00.000000000,57830.11328125,59113.40234375,56057.28125,57005.42578125,0.0
2021-12-01 00:00:00.000000000,56907.96484375,59041.68359375,56553.08203125,57229.828125,0.0
2021-12-02 00:00:00.000000000,57217.37109375,57349.234375,55895.1328125,56477.81640625,0.0
2021-12-03 00:00:00.000000000,56509.1640625,57482.16796875,52496.5859375,53598.24609375,0.5994
2021-12-03 00:00:00.000000000,56509.1640625,57482.16796875,52496.5859375,53598.24609375,0.0
2021-12-04 00:00:00.000000000,53727.87890625,53904.6796875,42874.6171875,49200.703125,0.0
2021-12-05 00:00:00.000000000,49201.51953125,49768.1484375,47857.49609375,49368.84765625,0.0
2021-12-06 00:00:00.000000000,49413.48046875,50929.51953125,47281.03515625,50582.625,0.0
2021-12-07 00:00:00.000000000,50581.828125,51934.78125,50175.80859375,50700.0859375,0.0
2021-12-08 00:00:00.000000000,50667.6484375,51171.375,48765.98828125,50504.796875,0.0
2021-12-09 00:00:00.000000000,50450.08203125,50797.1640625,47358.3515625,47672.12109375,0.0
2021-12-10 00:00:00.000000000,47642.14453125,50015.25390625,47023.69921875,47243.3046875,0.0
2021-12-11 00:00:00.000000000,47264.6328125,49458.2109375,46942.34765625,49362.5078125,0.0
2021-12-12 00:00:00.000000000,49354.85546875,50724.8671875,48725.8515625,50098.3359375,0.0
2021-12-13 00:00:00.000000000,50114.7421875,50205.0,45894.84765625,46737.48046875,0.0
2021-12-14 00:00:00.000000000,46709.82421875,48431.3984375,46424.49609375,46612.6328125,0.0
2021-12-15 00:00:00.000000000,48379.75390625,49473.95703125,46671.96484375,48896.72265625,0.0
2021-12-16 00:00:00.000000000,48900.46484375,49425.57421875,47529.87890625,47665.42578125,0.0
2021-12-17 00:00:00.000000000,47653.73046875,48004.89453125,45618.21484375,46202.14453125,0.0
2021-12-18 00:00:00.000000000,46219.25390625,47313.828125,45598.44140625,46848.77734375,0.0
2021-12-19 00:00:00.000000000,46853.8671875,48089.6640625,46502.953125,46707.015625,0.0
2021-12-20 00:00:00.000000000,46707.0625,47401.71875,45579.80859375,46880.27734375,0.0
2021-12-20 00:00:00.000000000,46707.0625,47401.71875,45579.80859375,46880.27734375,0.0
2021-12-21 00:00:00.000000000,46886.078125,49300.91796875,46698.7734375,48936.61328125,0.0
2021-12-22 00:00:00.000000000,48937.09765625,49544.796875,48450.94140625,48628.51171875,0.0
2021-12-23 00:00:00.000000000,48626.34375,51332.33984375,48065.8359375,50784.5390625,0.0
2021-12-24 00:00:00.000000000,50806.05078125,51814.02734375,50514.49609375,50822.1953125,0.0
2021-12-25 00:00:00.000000000,50854.91796875,51176.59765625,50236.70703125,50429.859375,0.0
2021-12-26 00:00:00.000000000,50428.69140625,51196.37890625,49623.10546875,50809.515625,0.0
2021-12-27 00:00:00.000000000,50802.609375,51956.328125,50499.46875,50640.41796875,0.0
2021-12-28 00:00:00.000000000,50679.859375,50679.859375,47414.2109375,47588.85546875,0.0
2021-12-29 00:00:00.000000000,47623.87109375,48119.7421875,46201.49609375,46444.7109375,0.0
2021-12-30 00:00:00.000000000,46490.60546875,47879.96484375,46060.3125,47178.125,0.4215
2021-12-31 00:00:00.000000000,47169.37109375,48472.52734375,45819.953125,46306.4453125,0.4215
2022-01-01 00:00:00.000000000,46311.74609375,47827.3125,46288.484375,47686.8125,0.4215
2022-01-02 00:00:00.000000000,47680.92578125,47881.40625,46856.9375,47345.21875,0.4215
2022-01-03 00:00:00.000000000,47343.54296875,47510.7265625,45835.96484375,46458.1171875,0.4215
2022-01-04 00:00:00.000000000,46458.8515625,47406.546875,45752.46484375,45897.57421875,0.4215
2022-01-05 00:00:00.000000000,45899.359375,46929.046875,42798.22265625,43569.00390625,0.4215
2022-01-06 00:00:00.000000000,43565.51171875,43748.71875,42645.5390625,43160.9296875,0.4215
2022-01-07 00:00:00.000000000,43153.5703125,43153.5703125,41077.4453125,41557.90234375,-0.3818
2022-01-08 00:00:00.000000000,41561.46484375,42228.94140625,40672.27734375,41733.94140625,-0.3818
2022-01-09 00:00:00.000000000,41734.7265625,42663.94921875,41338.16015625,41911.6015625,0.5719
2022-01-10 00:00:00.000000000,41910.23046875,42199.484375,39796.5703125,41821.26171875,0.5719
2022-01-11 00:00:00.000000000,41819.5078125,43001.15625,41407.75390625,42735.85546875,0.5719
2022-01-12 00:00:00.000000000,42742.1796875,44135.3671875,42528.98828125,43949.1015625,0.5719
2022-01-13 00:00:00.000000000,43946.7421875,44278.421875,42447.04296875,42591.5703125,0.5719
2022-01-14 00:00:00.000000000,42598.87109375,43346.6875,41982.6171875,43099.69921875,0.5719
2022-01-15 00:00:00.000000000,43101.8984375,43724.671875,42669.03515625,43177.3984375,0.5719
2022-01-16 00:00:00.000000000,43172.0390625,43436.80859375,42691.0234375,43113.87890625,0.0
2022-01-17 00:00:00.000000000,43118.12109375,43179.390625,41680.3203125,42250.55078125,0.4019
2022-01-18 00:00:00.000000000,42250.07421875,42534.40234375,41392.21484375,42375.6328125,0.4019
2022-01-19 00:00:00.000000000,42374.0390625,42478.3046875,41242.9140625,41744.328125,0.4019
2022-01-20 00:00:00.000000000,41744.02734375,43413.0234375,40672.82421875,40680.41796875,0.4019
2022-01-21 00:00:00.000000000,40699.60546875,41060.52734375,35791.42578125,36457.31640625,0.4019
2022-01-22 00:00:00.000000000,36471.58984375,36688.8125,34349.25,35030.25,0.4019
2022-01-23 00:00:00.000000000,35047.359375,36433.3125,34784.96875,36276.8046875,0.0
2022-01-24 00:00:00.000000000,36275.734375,37247.51953125,33184.05859375,36654.328125,0.0
2022-01-25 00:00:00.000000000,36654.8046875,37444.5703125,35779.4296875,36954.00390625,0.0
2022-01-26 00:00:00.000000000,36950.515625,38825.41015625,36374.90625,36852.12109375,0.0
2022-01-27 00:00:00.000000000,36841.87890625,37148.32421875,35629.28125,37138.234375,0.0
2022-01-28 00:00:00.000000000,37128.4453125,37952.87890625,36211.109375,37784.33203125,0.0
2022-01-29 00:00:00.000000000,37780.71484375,38576.26171875,37406.47265625,38138.1796875,0.0
2022-01-30 00:00:00.000000000,38151.91796875,38266.33984375,37437.7109375,37917.6015625,0.0
2022-01-31 00:00:00.000000000,37920.28125,38647.26171875,36733.57421875,38483.125,0.0
2022-02-01 00:00:00.000000000,38481.765625,39115.1328125,38113.6640625,38743.2734375,0.0
2022-02-02 00:00:00.000000000,38743.71484375,38834.6171875,36832.73046875,36952.984375,0.0
2022-02-03 00:00:00.000000000,36944.8046875,37154.6015625,36375.5390625,37154.6015625,0.0
2022-02-04 00:00:00.000000000,37149.265625,41527.78515625,37093.62890625,41500.875,0.0
2022-02-05 00:00:00.000000000,41501.48046875,41847.1640625,41038.09765625,41441.1640625,0.3818
2022-02-05 00:00:00.000000000,41501.48046875,41847.1640625,41038.09765625,41441.1640625,0.0
2022-02-06 00:00:00.000000000,41441.12109375,42500.78515625,41244.90625,42412.43359375,0.0
2022-02-07 00:00:00.000000000,42406.78125,44401.86328125,41748.15625,43840.28515625,0.0
2022-02-08 00:00:00.000000000,43854.65234375,45293.8671875,42807.8359375,44118.4453125,0.0
2022-02-09 00:00:00.000000000,44096.703125,44727.80078125,43232.96875,44338.796875,0.0
2022-02-10 00:00:00.000000000,44347.80078125,45661.171875,43402.80859375,43565.11328125,0.0
2022-02-11 00:00:00.000000000,43571.12890625,43810.83203125,42114.5390625,42407.9375,0.0
2022-02-12 00:00:00.000000000,42412.30078125,42992.55078125,41852.57421875,42244.46875,0.0
2022-02-13 00:00:00.000000000,42236.56640625,42693.0546875,41950.94140625,42197.515625,0.0
2022-02-14 00:00:00.000000000,42157.3984375,42775.77734375,41681.95703125,42586.91796875,0.0
2022-02-15 00:00:00.000000000,42586.46484375,44667.21875,42491.03515625,44575.203125,0.0
2022-02-16 00:00:00.000000000,44578.27734375,44578.27734375,43456.69140625,43961.859375,0.0
2022-02-17 00:00:00.000000000,43937.0703125,44132.97265625,40249.37109375,40538.01171875,0.0
2022-02-18 00:00:00.000000000,40552.1328125,40929.15234375,39637.6171875,40030.9765625,0.0
2022-02-19 00:00:00.000000000,40026.0234375,40418.87890625,39713.05859375,40122.15625,0.0
2022-02-20 00:00:00.000000000,40118.1015625,40119.890625,38112.8125,38431.37890625,0.0
2022-02-21 00:00:00.000000000,38423.2109375,39394.4375,36950.4765625,37075.28125,0.0
2022-02-22 00:00:00.000000000,37068.76953125,38359.85546875,36488.93359375,38286.02734375,0.0
2022-02-23 00:00:00.000000000,38285.28125,39122.39453125,37201.81640625,37296.5703125,0.0
2022-02-24 00:00:00.000000000,37278.56640625,38968.83984375,34459.21875,38332.609375,0.0
2022-02-25 00:00:00.000000000,38333.74609375,39630.32421875,38111.34375,39214.21875,0.0
2022-02-26 00:00:00.000000000,39213.08203125,40005.34765625,38702.53515625,39105.1484375,0.0
2022-02-27 00:00:00.000000000,39098.69921875,39778.94140625,37268.9765625,37709.78515625,0.0
2022-02-28 00:00:00.000000000,37706.0,43760.45703125,37518.21484375,43193.234375,0.0
2022-03-01 00:00:00.000000000,43194.50390625,44793.6015625,42952.5859375,44354.63671875,0.0
2022-03-02 00:00:00.000000000,44357.6171875,45077.578125,43432.8515625,43924.1171875,0.0
2022-03-03 00:00:00.000000000,43925.1953125,44021.578125,41914.75,42451.7890625,0.0
2022-03-04 00:00:00.000000000,42458.140625,42479.61328125,38805.84765625,39137.60546875,0.0
2022-03-05 00:00:00.000000000,39148.44921875,39566.3359375,38777.03515625,39400.5859375,0.0
2022-03-06 00:00:00.000000000,39404.19921875,39640.17578125,38211.6484375,38419.984375,0.0
2022-03-07 00:00:00.000000000,38429.3046875,39430.2265625,37260.203125,38062.0390625,0.0
2022-03-08 00:00:00.000000000,38059.90234375,39304.44140625,37957.38671875,38737.26953125,0.0
2022-03-09 00:00:00.000000000,38742.81640625,42465.671875,38706.09375,41982.92578125,0.0
2022-03-10 00:00:00.000000000,41974.0703125,42004.7265625,38832.94140625,39437.4609375,0.0
2022-03-11 00:00:00.000000000,39439.96875,40081.6796875,38347.43359375,38794.97265625,0.0
2022-03-12 00:00:00.000000000,38794.46484375,39308.59765625,38772.53515625,38904.01171875,0.0
2022-03-13 00:00:00.000000000,38884.7265625,39209.3515625,37728.14453125,37849.6640625,0.0
2022-03-14 00:00:00.000000000,37846.31640625,39742.5,37680.734375,39666.75390625,0.0
2022-03-15 00:00:00.000000000,39664.25,39794.62890625,38310.2109375,39338.78515625,0.0
2022-03-16 00:00:00.000000000,39335.5703125,41465.453125,39022.34765625,41143.9296875,0.0
2022-03-17 00:00:00.000000000,41140.84375,41287.53515625,40662.87109375,40951.37890625,0.0
2022-03-18 00:00:00.000000000,40944.83984375,42195.74609375,40302.3984375,41801.15625,0.0
2022-03-19 00:00:00.000000000,41794.6484375,42316.5546875,41602.66796875,42190.65234375,0.0
2022-03-20 00:00:00.000000000,42191.40625,42241.1640625,41004.7578125,41247.82421875,0.0
2022-03-21 00:00:00.000000000,41246.1328125,41454.41015625,40668.04296875,41077.99609375,0.0
2022-03-22 00:00:00.000000000,41074.10546875,43124.70703125,40948.28125,42358.80859375,0.0
2022-03-23 00:00:00.000000000,42364.37890625,42893.5078125,41877.5078125,42892.95703125,0.0
2022-03-24 00:00:00.000000000,42886.65234375,44131.85546875,42726.1640625,43960.93359375,0.0
2022-03-25 00:00:00.000000000,43964.546875,44999.4921875,43706.28515625,44348.73046875,0.0
2022-03-26 00:00:00.000000000,44349.859375,44735.99609375,44166.2734375,44500.828125,0.0
2022-03-27 00:00:00.000000000,44505.35546875,46827.546875,44437.29296875,46820.4921875,0.0
2022-03-28 00:00:00.000000000,46821.8515625,48086.8359375,46690.203125,47128.00390625,0.0
2022-03-29 00:00:00.000000000,47100.4375,48022.2890625,47100.4375,47465.73046875,0.0
2022-03-30 00:00:00.000000000,47456.8984375,47655.1484375,46746.2109375,47062.6640625,0.0
2022-03-31 00:00:00.000000000,47062.1484375,47512.02734375,45390.5390625,45538.67578125,0.0
2022-04-01 00:00:00.000000000,45554.1640625,46616.2421875,44403.140625,46281.64453125,0.0
2022-04-02 00:00:00.000000000,46285.5,47028.28125,45782.51171875,45868.94921875,0.0
2022-04-03 00:00:00.000000000,45859.12890625,47313.4765625,45634.10546875,46453.56640625,0.0
2022-04-04 00:00:00.000000000,46445.2734375,46791.08984375,45235.81640625,46622.67578125,0.0
2022-04-05 00:00:00.000000000,46624.5078125,47106.140625,45544.80859375,45555.9921875,0.0
2022-04-06 00:00:00.000000000,45544.35546875,45544.35546875,43193.953125,43206.73828125,0.0
2022-04-07 00:00:00.000000000,43207.5,43860.69921875,42899.90625,43503.84765625,0.0
2022-04-08 00:00:00.000000000,43505.13671875,43903.01953125,42183.2890625,42287.6640625,0.0
2022-04-09 00:00:00.000000000,42282.078125,42786.81640625,42183.25390625,42782.13671875,0.0
2022-04-10 00:00:00.000000000,42781.08984375,43376.37890625,42021.20703125,42207.671875,0.0
2022-04-11 00:00:00.000000000,42201.0390625,42424.58984375,39373.05859375,39521.90234375,0.0
2022-04-12 00:00:00.000000000,39533.71484375,40617.5859375,39388.328125,40127.18359375,0.0
2022-04-13 00:00:00.000000000,40123.5703125,41430.0546875,39712.74609375,41166.73046875,0.0
2022-04-14 00:00:00.000000000,41160.21875,41451.48046875,39695.74609375,39935.515625,0.0
2022-04-15 00:00:00.000000000,39939.40234375,40617.72265625,39866.83203125,40553.46484375,0.4939
2022-04-16 00:00:00.000000000,40552.31640625,40633.6796875,40078.42578125,40424.484375,0.4939
2022-04-17 00:00:00.000000000,40417.77734375,40570.7265625,39620.89453125,39716.953125,0.4939
2022-04-18 00:00:00.000000000,39721.203125,40986.3203125,38696.19140625,40826.21484375,0.4939
2022-04-19 00:00:00.000000000,40828.17578125,41672.9609375,40618.6328125,41502.75,0.4939
2022-04-20 00:00:00.000000000,41501.74609375,42126.30078125,40961.09765625,41374.37890625,0.4939
2022-04-21 00:00:00.000000000,41371.515625,42893.58203125,40063.828125,40527.36328125,0.4939
2022-04-22 00:00:00.000000000,40525.86328125,40777.7578125,39315.41796875,39740.3203125,0.4939
2022-04-23 00:00:00.000000000,39738.72265625,39935.859375,39352.203125,39486.73046875,0.4939
2022-04-24 00:00:00.000000000,39478.375,39845.92578125,39233.5390625,39469.29296875,0.4939
2022-04-25 00:00:00.000000000,39472.60546875,40491.75390625,38338.37890625,40458.30859375,0.4939
2022-04-26 00:00:00.000000000,40448.421875,40713.890625,37884.984375,38117.4609375,0.4939
2022-04-27 00:00:00.000000000,38120.30078125,39397.91796875,37997.3125,39241.12109375,0.4939
2022-04-28 00:00:00.000000000,39241.4296875,40269.46484375,38941.421875,39773.828125,0.4939
2022-04-29 00:00:00.000000000,39768.6171875,39887.26953125,38235.53515625,38609.82421875,0.4939
2022-04-30 00:00:00.000000000,38605.859375,38771.2109375,37697.94140625,37714.875,0.4939
2022-05-01 00:00:00.000000000,37713.265625,38627.859375,37585.7890625,38469.09375,0.4939
2022-05-02 00:00:00.000000000,38472.1875,39074.97265625,38156.5625,38529.328125,0.4939
2022-05-03 00:00:00.000000000,38528.109375,38629.99609375,37585.62109375,37750.453125,0.4939
2022-05-04 00:00:00.000000000,37748.01171875,39902.94921875,37732.05859375,39698.37109375,0.4939
2022-05-05 00:00:00.000000000,39695.74609375,39789.28125,35856.515625,36575.140625,0.4939
2022-05-06 00:00:00.000000000,36573.18359375,36624.359375,35482.1328125,36040.921875,0.4939
2022-05-07 00:00:00.000000000,36042.50390625,36129.92578125,34940.82421875,35501.953125,0.4939
2022-05-08 00:00:00.000000000,35502.94140625,35502.94140625,33878.96484375,34059.265625,0.4939
2022-05-09 00:00:00.000000000,34060.015625,34222.07421875,30296.953125,30296.953125,0.4939
2022-05-10 00:00:00.000000000,30273.654296875,32596.30859375,29944.802734375,31022.90625,0.4939
2022-05-11 00:00:00.000000000,31016.18359375,32013.40234375,28170.4140625,28936.35546875,0.4939
2022-05-12 00:00:00.000000000,28936.734375,30032.439453125,26350.490234375,29047.751953125,0.4939
2022-05-13 00:00:00.000000000,29030.91015625,30924.802734375,28782.330078125,29283.103515625,0.2263
2022-05-14 00:00:00.000000000,29285.642578125,30192.802734375,28702.91015625,30101.265625,0.2263
2022-05-15 00:00:00.000000000,30098.5859375,31308.19140625,29527.740234375,31305.11328125,0.2263
2022-05-16 00:00:00.000000000,31304.375,31305.341796875,29251.884765625,29862.91796875,0.2263
2022-05-17 00:00:00.000000000,29862.408203125,30694.490234375,29570.302734375,30425.857421875,0.2263
2022-05-18 00:00:00.000000000,30424.478515625,30618.716796875,28720.271484375,28720.271484375,0.2263
2022-05-19 00:00:00.000000000,28720.359375,30430.751953125,28708.955078125,30314.333984375,0.2263
2022-05-20 00:00:00.000000000,30311.119140625,30664.9765625,28793.60546875,29200.740234375,0.2263
2022-05-21 00:00:00.000000000,29199.859375,29588.869140625,29027.39453125,29432.2265625,0.2263
2022-05-22 00:00:00.000000000,29432.47265625,30425.861328125,29275.18359375,30323.72265625,0.2263
2022-05-23 00:00:00.000000000,30309.396484375,30590.5859375,28975.560546875,29098.91015625,0.2263
2022-05-24 00:00:00.000000000,29101.125,29774.35546875,28786.58984375,29655.5859375,0.4404
2022-05-25 00:00:00.000000000,29653.134765625,30157.78515625,29384.94921875,29562.361328125,0.4404
2022-05-26 00:00:00.000000000,29564.77734375,29834.16015625,28261.90625,29267.224609375,0.4404
2022-05-27 00:00:00.000000000,29251.140625,29346.943359375,28326.61328125,28627.57421875,0.4404
2022-05-28 00:00:00.000000000,28622.625,28814.900390625,28554.56640625,28814.900390625,0.4404
2022-05-29 00:00:00.000000000,29019.8671875,29498.009765625,28841.107421875,29445.95703125,0.4404
2022-05-30 00:00:00.000000000,29443.365234375,31949.630859375,29303.572265625,31726.390625,0.4404
2022-05-31 00:00:00.000000000,31723.865234375,32249.86328125,31286.154296875,31792.310546875,0.4404
2022-06-01 00:00:00.000000000,31792.5546875,31957.28515625,29501.587890625,29799.080078125,0.4404
2022-06-02 00:00:00.000000000,29794.890625,30604.734375,29652.705078125,30467.48828125,0.4404
2022-06-03 00:00:00.000000000,30467.806640625,30633.03515625,29375.689453125,29704.390625,0.4404
2022-06-04 00:00:00.000000000,29706.138671875,29930.564453125,29500.005859375,29832.9140625,0.4404
2022-06-05 00:00:00.000000000,29835.1171875,30117.744140625,29574.44921875,29906.662109375,0.4404
2022-06-06 00:00:00.000000000,29910.283203125,31693.291015625,29894.1875,31370.671875,0.4404
2022-06-07 00:00:00.000000000,31371.7421875,31489.68359375,29311.68359375,31155.478515625,0.4404
2022-06-08 00:00:00.000000000,31151.48046875,31253.69140625,29944.404296875,30214.35546875,0.4404
2022-06-09 00:00:00.000000000,30215.279296875,30609.310546875,30020.265625,30111.998046875,0.4404
2022-06-10 00:00:00.000000000,30110.330078125,30245.80859375,28978.146484375,29083.8046875,0.4404
2022-06-11 00:00:00.000000000,29084.666015625,29401.916015625,28236.212890625,28360.810546875,0.4404
2022-06-12 00:00:00.000000000,28373.513671875,28502.685546875,26762.6484375,26762.6484375,0.4404
2022-06-13 00:00:00.000000000,26737.578125,26795.58984375,22141.2578125,22487.388671875,0.4404
2022-06-14 00:00:00.000000000,22487.986328125,23018.951171875,20950.818359375,22206.79296875,0.4404
2022-06-15 00:00:00.000000000,22196.73046875,22642.671875,20178.376953125,22572.83984375,0.4404
2022-06-16 00:00:00.000000000,22576.3046875,22868.921875,20265.2265625,20381.650390625,0.4404
2022-06-17 00:00:00.000000000,20385.71875,21243.3125,20326.51953125,20471.482421875,0.4404
2022-06-18 00:00:00.000000000,20473.42578125,20736.041015625,17708.623046875,19017.642578125,0.4404
2022-06-19 00:00:00.000000000,19010.90234375,20683.822265625,18067.15234375,20553.271484375,0.5106
2022-06-20 00:00:00.000000000,20553.37109375,20913.322265625,19689.169921875,20599.537109375,0.5106
2022-06-21 00:00:00.000000000,20594.294921875,21620.62890625,20415.0625,20710.59765625,0.5106
2022-06-22 00:00:00.000000000,20719.4140625,20835.75,19848.078125,19987.029296875,0.5106
2022-06-23 00:00:00.000000000,19986.607421875,21135.76171875,19950.1171875,21085.876953125,0.5106
2022-06-24 00:00:00.000000000,21084.6484375,21472.91796875,20777.51171875,21231.65625,0.5106
2022-06-25 00:00:00.000000000,21233.609375,21520.9140625,20964.5859375,21502.337890625,0.5106
2022-06-26 00:00:00.000000000,21496.494140625,21783.724609375,21016.26953125,21027.294921875,0.5106
2022-06-27 00:00:00.000000000,21028.23828125,21478.08984375,20620.19921875,20735.478515625,0.5106
2022-06-28 00:00:00.000000000,20731.544921875,21164.423828125,20228.8125,20280.634765625,0.0
2022-06-29 00:00:00.000000000,20281.169921875,20364.15625,19937.791015625,20104.0234375,0.0
2022-06-30 00:00:00.000000000,20108.3125,20141.16015625,18729.65625,19784.7265625,0.0
2022-07-01 00:00:00.000000000,19820.470703125,20632.671875,19073.708984375,19269.3671875,0.0
2022-07-02 00:00:00.000000000,19274.8359375,19371.748046875,19027.08203125,19242.255859375,0.0
2022-07-03 00:00:00.000000000,19242.095703125,19558.26953125,18966.951171875,19297.076171875,0.0
2022-07-04 00:00:00.000000000,19297.314453125,20258.748046875,19063.06640625,20231.26171875,0.891
2022-07-05 00:00:00.000000000,20225.353515625,20635.466796875,19341.232421875,20190.115234375,0.891
2022-07-06 00:00:00.000000000,20194.619140625,20595.529296875,19823.51171875,20548.24609375,0.891
2022-07-07 00:00:00.000000000,20547.814453125,21771.81640625,20296.103515625,21637.587890625,0.891
2022-07-08 00:00:00.000000000,21637.154296875,22314.94140625,21257.453125,21731.1171875,0.891
2022-07-09 00:00:00.000000000,21716.828125,21877.138671875,21445.95703125,21592.20703125,0.891
2022-07-10 00:00:00.000000000,21591.080078125,21591.080078125,20727.123046875,20860.44921875,0.891
2022-07-11 00:00:00.000000000,20856.353515625,20856.353515625,19924.5390625,19970.556640625,0.891
2022-07-12 00:00:00.000000000,19970.474609375,20043.4453125,19308.53125,19323.9140625,0.0
2022-07-13 00:00:00.000000000,19325.97265625,20223.052734375,18999.953125,20212.07421875,0.0
2022-07-14 00:00:00.000000000,20211.466796875,20789.89453125,19689.2578125,20569.919921875,0.0
